ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3133758;ITAU DE MINAS;1383540
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3134202;ITUIUTABA;119120
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3136652;JUATUBA;10885500
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3136702;JUIZ DE FORA;396530
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3137205;LAGOA DA PRATA;350560
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3141108;MATOZINHOS;184810
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3142007;MIRABELA;30570
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3143302;MONTES CLAROS;7606090
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3144102;MUZAMBINHO;361560
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3144805;NOVA LIMA;222600
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3145901;OURO BRANCO;379794
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3146107;OURO PRETO;30738774
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3146503;PAINS;1565592
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3147105;PARA DE MINAS;2276575
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3148004;PATOS DE MINAS;60190
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3148103;PATROCINIO;37290
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3149309;PEDRO LEOPOLDO;564763
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3151107;PIRAPETINGA;151488
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3151800;POCOS DE CALDAS;1184590
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3152105;PONTE NOVA;216199
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3152501;POUSO ALEGRE;75080
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3154002;RAUL SOARES;14920
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3157807;SANTA LUZIA;688576
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3161908;SAO GONCALO DO RIO ABAIXO;394140
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3162005;SAO GONCALO DO SAPUCAI;1710290
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3164704;SAO SEBASTIAO DO PARAISO;196380
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3168606;TEOFILO OTONI;471690
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3168705;TIMOTEO;4392200
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3169307;TRES CORACOES;4913570
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3169356;TRES MARIAS;6369100
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3169406;TRES PONTAS;13200
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170107;UBERABA;26405031
2018;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170206;UBERLANDIA;2746133
2018;REGIÃO CENTRO-OESTE;MS;ÓLEO COMBUSTÍVEL;5002159;BODOQUENA;242290
2018;REGIÃO CENTRO-OESTE;MS;ÓLEO COMBUSTÍVEL;5002704;CAMPO GRANDE;112390
2018;REGIÃO CENTRO-OESTE;MS;ÓLEO COMBUSTÍVEL;5004403;INOCENCIA;28020
2018;REGIÃO CENTRO-OESTE;MS;ÓLEO COMBUSTÍVEL;5008305;TRES LAGOAS;11210160
2018;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5100102;ACORIZAL;490450
2018;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5103403;CUIABA;37920
2018;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5108402;VARZEA GRANDE;10000
2018;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1500503;ALMEIRIM;36053760
2018;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1500800;ANANINDEUA;30000
2018;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1501303;BARCARENA;393732141
2018;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1501402;BELEM;4995000
2018;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1501501;BENEVIDES;3115000
2018;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1505304;ORIXIMINA;61483602
2018;REGIÃO NORDESTE;PB;ÓLEO COMBUSTÍVEL;2502151;BOA VISTA;29190
2018;REGIÃO NORDESTE;PB;ÓLEO COMBUSTÍVEL;2504009;CAMPINA GRANDE;5486230
2018;REGIÃO NORDESTE;PB;ÓLEO COMBUSTÍVEL;2507507;JOAO PESSOA;198452910
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2601706;BELO JARDIM;98250
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2602902;CABO DE SANTO AGOSTINHO;160528200
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2604106;CARUARU;55940
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2606804;IGARASSU;5096163
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2607208;IPOJUCA;3016650
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2607752;ITAPISSUMA;58470
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2607901;JABOATAO DOS GUARARAPES;147560
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2610707;PAULISTA;28070
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2611101;PETROLINA;39565880
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2611606;RECIFE;142570
2018;REGIÃO NORDESTE;PE;ÓLEO COMBUSTÍVEL;2612208;SALGUEIRO;18410
2018;REGIÃO NORDESTE;PI;ÓLEO COMBUSTÍVEL;2211001;TERESINA;356730
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4101200;ANTONINA;3620
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4101507;ARAPONGAS;69760
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4101606;ARAPOTI;7960
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4101804;ARAUCARIA;20852804
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4102307;BALSA NOVA;319410
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4103503;CALIFORNIA;98070
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4103701;CAMBE;1661482
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4104006;CAMPINA GRANDE DO SUL;1060
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4104204;CAMPO LARGO;558920
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4104808;CASCAVEL;1189630
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4105201;CERRO AZUL;234840
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4105706;CLEVELANDIA;242150
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4105805;COLOMBO;143210
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4106209;CONTENDA;11820
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4106308;CORBELIA;72900
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4106407;CORNELIO PROCOPIO;227470
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4106902;CURITIBA;2038020
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4107652;FAZENDA RIO GRANDE;372220
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4108304;FOZ DO IGUACU;201220
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4108403;FRANCISCO BELTRAO;1205790
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4108502;GENERAL CARNEIRO;14720
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4109401;GUARAPUAVA;417190
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4109708;IBAITI;56920
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4110078;IMBAU;13020
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4110706;IRATI;311160
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4111803;JACAREZINHO;1957740
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4112801;JOAQUIM TAVORA;452710
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4113205;LAPA;119140
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4113700;LONDRINA;18466248
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4114302;MANDIRITUBA;80440
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4114609;MARECHAL CANDIDO RONDON;12660
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4114807;MARIALVA;919470
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4115200;MARINGA;811250
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4115408;MARMELEIRO;12660
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4115853;MERCEDES;118740
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4117305;ORTIGUEIRA;43608208
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4117909;PALOTINA;14940
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4118204;PARANAGUA;9670410
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4118501;PATO BRANCO;90160
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4118600;PAULA FREITAS;32540
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4119400;PIRAI DO SUL;65250
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4119905;PONTA GROSSA;1517200
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4120002;PORECATU;8420
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4120804;QUATRO BARRAS;1762930
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4120903;QUEDAS DO IGUACU;50090
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4121208;QUITANDINHA;16320
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4121901;RIBEIRAO DO PINHAL;32440
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4122206;RIO BRANCO DO SUL;1085380
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4122404;ROLANDIA;5907290
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4124020;SANTA TEREZA DO OESTE;16180
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4125506;SAO JOSE DOS PINHAIS;797280
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4126306;SENGES;34540
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4126678;TAMARANA;290380
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4127106;TELEMACO BORBA;25719970
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4127700;TOLEDO;209550
2018;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4128203;UNIAO DA VITORIA;436920
2018;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301009;CAMPOS DOS GOYTACAZES;61660
2018;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301108;CANTAGALO;530310
2018;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301702;DUQUE DE CAXIAS;4191870
2018;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3303302;NITEROI;718397
2018;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304003;PIRAI;29590
2018;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304557;RIO DE JANEIRO;5309554
2018;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304755;SAO FRANCISCO DE ITABAPOANA;173710
2018;REGIÃO NORTE;RR;ÓLEO COMBUSTÍVEL;1400100;BOA VISTA;394710
2018;REGIÃO NORTE;RR;ÓLEO COMBUSTÍVEL;1400209;CARACARAI;161830
2018;REGIÃO NORTE;RR;ÓLEO COMBUSTÍVEL;1400472;RORAINOPOLIS;53440
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4300604;ALVORADA;25660
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301107;ARROIO DOS RATOS;2572490
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301909;BARRA DO RIBEIRO;324890
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4302105;BENTO GONCALVES;112730
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4303509;CAMAQUA;54200
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4303905;CAMPO BOM;587630
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4304358;CANDIOTA;6151290
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4304606;CANOAS;6004080
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4305108;CAXIAS DO SUL;3183733
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4305355;CHARQUEADAS;99560
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4306403;DOIS IRMAOS;197495
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4306767;ELDORADO DO SUL;61210
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4307708;ESTEIO;1850680
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4308102;FELIZ;17620
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4308433;FORQUETINHA;489589
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4308607;GARIBALDI;81010
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4309308;GUAIBA;12507816
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310009;IBIRUBA;26920
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4311809;MARAU;51540
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4312401;MONTENEGRO;4635
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4313375;NOVA SANTA RITA;12616959
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314100;PASSO FUNDO;2779880
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314407;PELOTAS;14310
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314803;PORTAO;116000
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314902;PORTO ALEGRE;1732919
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4315602;RIO GRANDE;2602470
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4315750;RIOZINHO;9150
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4316808;SANTA CRUZ DO SUL;1171460
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4317202;SANTA ROSA;61810
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4317608;SANTO ANTONIO DA PATRULHA;103190
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4318705;SAO LEOPOLDO;1087024
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4319000;SAO MARCOS;100320
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4319901;SAPIRANGA;46365
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4320008;SAPUCAIA DO SUL;20020
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4320107;SARANDI;23870
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321709;TRES COROAS;15170
2018;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4322855;VESPASIANO CORREA;12830
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4200408;AGUA DOCE;1881870
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4201307;ARAQUARI;35400
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4202305;BIGUACU;68730
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4202404;BLUMENAU;214170
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4203303;CAMPO ALEGRE;50160
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4203907;CAPINZAL;1088580
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4203956;CAPIVARI DE BAIXO;3080998
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4204301;CONCORDIA;50460
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4204558;CORREIA PINTO;7484470
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4204608;CRICIUMA;12080
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4204806;CURITIBANOS;866530
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4205407;FLORIANOPOLIS;0
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4207007;ICARA;1080480
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4207106;ILHOTA;377600
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4207502;INDAIAL;12780
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4207650;IPORA DO OESTE;1000
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4208401;ITAPIRANGA;915900
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4208906;JARAGUA DO SUL;33560
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4209003;JOACABA;186870
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4209102;JOINVILLE;2512920
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4209300;LAGES;53330
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4210100;MAFRA;336720
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4211306;NAVEGANTES;170510
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4211603;NOVA VENEZA;5700
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4211751;OTACILIO COSTA;698850
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4212056;PALMEIRA;519670
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4212502;PENHA;97590
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218004;TIJUCAS;175520
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218202;TIMBO;1153450
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218301;TRES BARRAS;10874620
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218509;TREZE TILIAS;862190
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218707;TUBARAO;4000
2018;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4219309;VIDEIRA;12060
2018;REGIÃO NORDESTE;SE;ÓLEO COMBUSTÍVEL;2800308;ARACAJU;168380
2018;REGIÃO NORDESTE;SE;ÓLEO COMBUSTÍVEL;2804300;MURIBECA;888360
2018;REGIÃO NORDESTE;SE;ÓLEO COMBUSTÍVEL;2806701;SAO CRISTOVAO;42200
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500303;AGUAI;187725
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3501608;AMERICANA;212980
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3501905;AMPARO;686810
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502200;ANGATUBA;584080
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502705;APIAI;273970
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502804;ARACATUBA;25960
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3503208;ARARAQUARA;28780
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3503307;ARARAS;149350
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3503802;ARTUR NOGUEIRA;637840
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3504008;ASSIS;58790
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505708;BARUERI;2370210
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505906;BATATAIS;190050
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506003;BAURU;109710
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506904;BOFETE;2479080
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507001;BOITUVA;727840
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507100;BOM JESUS DOS PERDOES;406520
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507407;BORBOREMA;37600
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507506;BOTUCATU;2497980
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507605;BRAGANCA PAULISTA;937050
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3508504;CACAPAVA;1491050
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509007;CAIEIRAS;29270
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509205;CAJAMAR;208520
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509254;CAJATI;61410
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509403;CAJURU;340960
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509502;CAMPINAS;2165110
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3510005;CANDIDO MOTA;330570
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3510401;CAPIVARI;492160
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3511102;CATANDUVA;60560
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3511508;CERQUILHO;1201280
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3511706;CHARQUEADA;1897840
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3512001;COLINA;3464370
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3512209;CONCHAL;8531205
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513009;COTIA;953880
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513504;CUBATAO;2118750
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513702;DESCALVADO;64290
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513801;DIADEMA;595273
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3514908;ELIAS FAUSTO;35230
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3515152;ENGENHEIRO COELHO;24890
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518305;GUARAREMA;924910
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518602;GUARIBA;57640
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518800;GUARULHOS;2119120
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3519303;IBATE;35610
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3519709;IBIUNA;8907692
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3520509;INDAIATUBA;600300
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522208;ITAPECERICA DA SERRA;404152
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522307;ITAPETININGA;3706940
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522604;ITAPIRA;82950
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523404;ITATIBA;616710
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523909;ITU;25730
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524006;ITUPEVA;1689720
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524402;JACAREI;26354162
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3525300;JAU;825407
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3525904;JUNDIAI;32310
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526803;LENCOIS PAULISTA;3702516
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526902;LIMEIRA;5033840
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3527207;LORENA;168490
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3527603;LUIS ANTONIO;17528400
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3529302;MATAO;132470
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3529906;MIRACATU;48770
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530508;MOCOCA;4181150
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530607;MOGI DAS CRUZES;1154210
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530706;MOGI GUACU;17691250
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3532827;NOVA CAMPINA;4798740
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3533403;NOVA ODESSA;938390
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3534302;ORLANDIA;898560
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3535507;PARAGUACU PAULISTA;12780
2018;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3536505;PAULINIA;8902062
